Timestamp,Crowd_Count,Crowd_Type,Day,Date,Day_Name,Month_Name,Crowd_Type_Label,Noisy_Crowd_Count
25-02-2023 20:30,29,Low Crowd,25,25-02-2023,Saturday,February,1,30.19985746
25-02-2023 21:30,44,Moderate Crowd,25,25-02-2023,Saturday,February,2,47.06150166
25-02-2023 22:30,32,Moderate Crowd,25,25-02-2023,Saturday,February,2,34.4375237
25-02-2023 23:30,78,High Crowd,25,25-02-2023,Saturday,February,0,77.57311426
26-02-2023 00:30,58,Moderate Crowd,26,26-02-2023,Sunday,February,2,60.98145227
26-02-2023 01:30,52,Moderate Crowd,26,26-02-2023,Sunday,February,2,52.29733491
26-02-2023 02:30,67,Moderate Crowd,26,26-02-2023,Sunday,February,2,66.32582806
26-02-2023 03:30,76,High Crowd,26,26-02-2023,Sunday,February,0,74.77319467
26-02-2023 04:30,28,Low Crowd,26,26-02-2023,Sunday,February,1,27.39506063
26-02-2023 05:30,75,High Crowd,26,26-02-2023,Sunday,February,0,74.22364636
26-02-2023 06:30,24,Low Crowd,26,26-02-2023,Sunday,February,1,24.34083244
26-02-2023 07:30,37,Moderate Crowd,26,26-02-2023,Sunday,February,2,37.32114796
26-02-2023 08:30,36,Moderate Crowd,26,26-02-2023,Sunday,February,2,36.00609204
26-02-2023 09:30,31,Moderate Crowd,26,26-02-2023,Sunday,February,2,31.87387634
26-02-2023 10:30,42,Moderate Crowd,26,26-02-2023,Sunday,February,2,44.38129255
26-02-2023 11:30,27,Low Crowd,26,26-02-2023,Sunday,February,1,28.89910827
26-02-2023 12:30,50,Moderate Crowd,26,26-02-2023,Sunday,February,2,47.03020406
26-02-2023 13:30,68,Moderate Crowd,26,26-02-2023,Sunday,February,2,62.89215773
26-02-2023 14:30,96,High Crowd,26,26-02-2023,Sunday,February,0,97.86863982
26-02-2023 15:30,119,High Crowd,26,26-02-2023,Sunday,February,0,116.2662426
26-02-2023 16:30,137,High Crowd,26,26-02-2023,Sunday,February,0,136.5504692
26-02-2023 17:30,137,High Crowd,26,26-02-2023,Sunday,February,0,134.6597739
26-02-2023 18:30,62,Moderate Crowd,26,26-02-2023,Sunday,February,2,58.39603912
26-02-2023 19:30,51,Moderate Crowd,26,26-02-2023,Sunday,February,2,52.08292546
26-02-2023 20:30,75,High Crowd,26,26-02-2023,Sunday,February,0,76.51831032
26-02-2023 21:30,29,Low Crowd,26,26-02-2023,Sunday,February,1,27.8469792
26-02-2023 22:30,48,Moderate Crowd,26,26-02-2023,Sunday,February,2,42.81791542
26-02-2023 23:30,54,Moderate Crowd,26,26-02-2023,Sunday,February,2,52.9075111
27-02-2023 00:30,50,Moderate Crowd,27,27-02-2023,Monday,February,2,50.78360801
27-02-2023 01:30,42,Moderate Crowd,27,27-02-2023,Monday,February,2,39.04217686
27-02-2023 02:30,41,Moderate Crowd,27,27-02-2023,Monday,February,2,41.36671984
27-02-2023 03:30,55,Moderate Crowd,27,27-02-2023,Monday,February,2,54.9693803
27-02-2023 04:30,68,Moderate Crowd,27,27-02-2023,Monday,February,2,69.158583
27-02-2023 05:30,54,Moderate Crowd,27,27-02-2023,Monday,February,2,54.23916074
27-02-2023 06:30,44,Moderate Crowd,27,27-02-2023,Monday,February,2,42.05386212
27-02-2023 07:30,49,Moderate Crowd,27,27-02-2023,Monday,February,2,51.393143
27-02-2023 08:30,30,Low Crowd,27,27-02-2023,Monday,February,1,29.68294085
27-02-2023 09:30,22,Low Crowd,27,27-02-2023,Monday,February,1,21.94539092
27-02-2023 10:30,25,Low Crowd,27,27-02-2023,Monday,February,1,23.13346408
27-02-2023 11:30,46,Moderate Crowd,27,27-02-2023,Monday,February,2,45.1134355
27-02-2023 12:30,74,High Crowd,27,27-02-2023,Monday,February,0,72.23039457
27-02-2023 13:30,64,Moderate Crowd,27,27-02-2023,Monday,February,2,63.65410788
27-02-2023 14:30,99,High Crowd,27,27-02-2023,Monday,February,0,102.423417
27-02-2023 15:30,126,High Crowd,27,27-02-2023,Monday,February,0,123.2561977
27-02-2023 16:30,102,High Crowd,27,27-02-2023,Monday,February,0,98.7728772
27-02-2023 17:30,120,High Crowd,27,27-02-2023,Monday,February,0,122.9423407
27-02-2023 18:30,67,Moderate Crowd,27,27-02-2023,Monday,February,2,66.58135265
27-02-2023 19:30,50,Moderate Crowd,27,27-02-2023,Monday,February,2,48.66185452
27-02-2023 20:30,65,Moderate Crowd,27,27-02-2023,Monday,February,2,67.07980937
27-02-2023 21:30,78,High Crowd,27,27-02-2023,Monday,February,0,76.78876892
27-02-2023 22:30,71,High Crowd,27,27-02-2023,Monday,February,0,74.65201943
27-02-2023 23:30,44,Moderate Crowd,27,27-02-2023,Monday,February,2,45.35585174
28-02-2023 00:30,44,Moderate Crowd,28,28-02-2023,Tuesday,February,2,43.02417718
28-02-2023 01:30,62,Moderate Crowd,28,28-02-2023,Tuesday,February,2,66.31461643
28-02-2023 02:30,70,Moderate Crowd,28,28-02-2023,Tuesday,February,2,68.78857015
28-02-2023 03:30,72,High Crowd,28,28-02-2023,Tuesday,February,0,73.48419074
28-02-2023 04:30,61,Moderate Crowd,28,28-02-2023,Tuesday,February,2,61.59858516
28-02-2023 05:30,29,Low Crowd,28,28-02-2023,Tuesday,February,1,31.60348258
28-02-2023 06:30,51,Moderate Crowd,28,28-02-2023,Tuesday,February,2,54.12302239
28-02-2023 07:30,22,Low Crowd,28,28-02-2023,Tuesday,February,1,22.0640083
28-02-2023 08:30,18,Low Crowd,28,28-02-2023,Tuesday,February,1,16.49316426
28-02-2023 09:30,42,Moderate Crowd,28,28-02-2023,Tuesday,February,2,42.91994429
28-02-2023 10:30,47,Moderate Crowd,28,28-02-2023,Tuesday,February,2,45.64456926
28-02-2023 11:30,31,Moderate Crowd,28,28-02-2023,Tuesday,February,2,35.0267745
28-02-2023 12:30,56,Moderate Crowd,28,28-02-2023,Tuesday,February,2,56.27307066
28-02-2023 13:30,78,High Crowd,28,28-02-2023,Tuesday,February,0,77.2693569
28-02-2023 14:30,56,Moderate Crowd,28,28-02-2023,Tuesday,February,2,56.36936061
28-02-2023 15:30,133,High Crowd,28,28-02-2023,Tuesday,February,0,130.3057474
28-02-2023 16:30,129,High Crowd,28,28-02-2023,Tuesday,February,0,127.0567719
28-02-2023 17:30,100,High Crowd,28,28-02-2023,Tuesday,February,0,102.4008278
28-02-2023 18:30,66,Moderate Crowd,28,28-02-2023,Tuesday,February,2,64.68621144
28-02-2023 19:30,29,Low Crowd,28,28-02-2023,Tuesday,February,1,26.90617803
28-02-2023 20:30,46,Moderate Crowd,28,28-02-2023,Tuesday,February,2,47.07330551
28-02-2023 21:30,75,High Crowd,28,28-02-2023,Tuesday,February,0,77.37140831
28-02-2023 22:30,61,Moderate Crowd,28,28-02-2023,Tuesday,February,2,62.43790662
28-02-2023 23:30,29,Low Crowd,28,28-02-2023,Tuesday,February,1,30.99209537
03-01-2023 00:30,24,Low Crowd,1,01-03-2023,Wednesday,March,1,22.48640982
03-01-2023 01:30,50,Moderate Crowd,1,01-03-2023,Wednesday,March,2,47.15637867
03-01-2023 02:30,70,Moderate Crowd,1,01-03-2023,Wednesday,March,2,73.0026673
03-01-2023 03:30,36,Moderate Crowd,1,01-03-2023,Wednesday,March,2,35.35464032
03-01-2023 04:30,41,Moderate Crowd,1,01-03-2023,Wednesday,March,2,40.49833397
03-01-2023 05:30,59,Moderate Crowd,1,01-03-2023,Wednesday,March,2,61.65638828
03-01-2023 06:30,64,Moderate Crowd,1,01-03-2023,Wednesday,March,2,65.11246002
03-01-2023 07:30,45,Moderate Crowd,1,01-03-2023,Wednesday,March,2,45.91177554
03-01-2023 08:30,15,Low Crowd,1,01-03-2023,Wednesday,March,1,19.33000469
03-01-2023 09:30,31,Moderate Crowd,1,01-03-2023,Wednesday,March,2,29.71296354
03-01-2023 10:30,44,Moderate Crowd,1,01-03-2023,Wednesday,March,2,45.85568026
03-01-2023 11:30,34,Moderate Crowd,1,01-03-2023,Wednesday,March,2,34.11402625
03-01-2023 12:30,70,Moderate Crowd,1,01-03-2023,Wednesday,March,2,70.53718456
03-01-2023 13:30,90,High Crowd,1,01-03-2023,Wednesday,March,0,93.05693685
03-01-2023 14:30,95,High Crowd,1,01-03-2023,Wednesday,March,0,96.01567151
03-01-2023 15:30,148,High Crowd,1,01-03-2023,Wednesday,March,0,149.0765922
03-01-2023 16:30,131,High Crowd,1,01-03-2023,Wednesday,March,0,133.1450147
03-01-2023 17:30,134,High Crowd,1,01-03-2023,Wednesday,March,0,133.2700945
03-01-2023 18:30,22,Low Crowd,1,01-03-2023,Wednesday,March,1,20.32158067
03-01-2023 19:30,59,Moderate Crowd,1,01-03-2023,Wednesday,March,2,56.91038161
03-01-2023 20:30,24,Low Crowd,1,01-03-2023,Wednesday,March,1,20.06728682
03-01-2023 21:30,35,Moderate Crowd,1,01-03-2023,Wednesday,March,2,39.11241426
03-01-2023 22:30,60,Moderate Crowd,1,01-03-2023,Wednesday,March,2,57.79358327
03-01-2023 23:30,63,Moderate Crowd,1,01-03-2023,Wednesday,March,2,62.55749275
03-02-2023 00:30,78,High Crowd,2,02-03-2023,Thursday,March,0,77.4463734
03-02-2023 01:30,38,Moderate Crowd,2,02-03-2023,Thursday,March,2,38.6148134
03-02-2023 02:30,34,Moderate Crowd,2,02-03-2023,Thursday,March,2,35.63147443
03-02-2023 03:30,67,Moderate Crowd,2,02-03-2023,Thursday,March,2,68.72094698
03-02-2023 04:30,25,Low Crowd,2,02-03-2023,Thursday,March,1,23.83384512
03-02-2023 05:30,47,Moderate Crowd,2,02-03-2023,Thursday,March,2,46.66575657
03-02-2023 06:30,26,Low Crowd,2,02-03-2023,Thursday,March,1,26.5651599
03-02-2023 07:30,68,Moderate Crowd,2,02-03-2023,Thursday,March,2,67.50261775
03-02-2023 08:30,50,Moderate Crowd,2,02-03-2023,Thursday,March,2,53.21469115
03-02-2023 09:30,16,Low Crowd,2,02-03-2023,Thursday,March,1,16.9819499
03-02-2023 10:30,38,Moderate Crowd,2,02-03-2023,Thursday,March,2,39.46975557
03-02-2023 11:30,20,Low Crowd,2,02-03-2023,Thursday,March,1,21.32576254
03-02-2023 12:30,94,High Crowd,2,02-03-2023,Thursday,March,0,96.34694771
03-02-2023 13:30,69,Moderate Crowd,2,02-03-2023,Thursday,March,2,69.36204312
03-02-2023 14:30,51,Moderate Crowd,2,02-03-2023,Thursday,March,2,48.4063361
03-02-2023 15:30,102,High Crowd,2,02-03-2023,Thursday,March,0,102.7993759
03-02-2023 16:30,120,High Crowd,2,02-03-2023,Thursday,March,0,118.6972862
03-02-2023 17:30,150,High Crowd,2,02-03-2023,Thursday,March,0,148.9427666
03-02-2023 18:30,23,Low Crowd,2,02-03-2023,Thursday,March,1,24.17272804
03-02-2023 19:30,38,Moderate Crowd,2,02-03-2023,Thursday,March,2,40.47656614
03-02-2023 20:30,42,Moderate Crowd,2,02-03-2023,Thursday,March,2,42.04254315
03-02-2023 21:30,43,Moderate Crowd,2,02-03-2023,Thursday,March,2,43.61766603
03-02-2023 22:30,47,Moderate Crowd,2,02-03-2023,Thursday,March,2,50.40442989
03-02-2023 23:30,29,Low Crowd,2,02-03-2023,Thursday,March,1,29.48150636
03-03-2023 00:30,35,Moderate Crowd,3,03-03-2023,Friday,March,2,40.20336623
03-03-2023 01:30,53,Moderate Crowd,3,03-03-2023,Friday,March,2,54.13101929
03-03-2023 02:30,46,Moderate Crowd,3,03-03-2023,Friday,March,2,42.47847448
03-03-2023 03:30,56,Moderate Crowd,3,03-03-2023,Friday,March,2,57.50668324
03-03-2023 04:30,63,Moderate Crowd,3,03-03-2023,Friday,March,2,63.76231677
03-03-2023 05:30,70,Moderate Crowd,3,03-03-2023,Friday,March,2,72.57950551
03-03-2023 06:30,31,Moderate Crowd,3,03-03-2023,Friday,March,2,32.3463627
03-03-2023 07:30,30,Low Crowd,3,03-03-2023,Friday,March,1,29.72308803
03-03-2023 08:30,21,Low Crowd,3,03-03-2023,Friday,March,1,18.55140353
03-03-2023 09:30,15,Low Crowd,3,03-03-2023,Friday,March,1,14.58195349
03-03-2023 10:30,49,Moderate Crowd,3,03-03-2023,Friday,March,2,47.29895909
03-03-2023 11:30,34,Moderate Crowd,3,03-03-2023,Friday,March,2,32.8389531
03-03-2023 12:30,89,High Crowd,3,03-03-2023,Friday,March,0,90.17715681
03-03-2023 13:30,93,High Crowd,3,03-03-2023,Friday,March,0,96.33980901
03-03-2023 14:30,65,Moderate Crowd,3,03-03-2023,Friday,March,2,65.78934306
03-03-2023 15:30,131,High Crowd,3,03-03-2023,Friday,March,0,128.6082339
03-03-2023 16:30,137,High Crowd,3,03-03-2023,Friday,March,0,137.8892053
03-03-2023 17:30,109,High Crowd,3,03-03-2023,Friday,March,0,111.393263
03-03-2023 18:30,34,Moderate Crowd,3,03-03-2023,Friday,March,2,32.78043419
03-03-2023 19:30,49,Moderate Crowd,3,03-03-2023,Friday,March,2,48.73196567
03-03-2023 20:30,60,Moderate Crowd,3,03-03-2023,Friday,March,2,60.02937639
03-03-2023 21:30,36,Moderate Crowd,3,03-03-2023,Friday,March,2,34.43020337
03-03-2023 22:30,49,Moderate Crowd,3,03-03-2023,Friday,March,2,50.29656087
03-03-2023 23:30,36,Moderate Crowd,3,03-03-2023,Friday,March,2,35.7581037
03-04-2023 00:30,62,Moderate Crowd,4,04-03-2023,Saturday,March,2,62.83906489
03-04-2023 01:30,20,Low Crowd,4,04-03-2023,Saturday,March,1,18.22501564
03-04-2023 02:30,77,High Crowd,4,04-03-2023,Saturday,March,0,76.1250834
03-04-2023 03:30,71,High Crowd,4,04-03-2023,Saturday,March,0,72.44476272
03-04-2023 04:30,49,Moderate Crowd,4,04-03-2023,Saturday,March,2,48.2543337
03-04-2023 05:30,77,High Crowd,4,04-03-2023,Saturday,March,0,80.4539277
03-04-2023 06:30,38,Moderate Crowd,4,04-03-2023,Saturday,March,2,37.20072763
03-04-2023 07:30,63,Moderate Crowd,4,04-03-2023,Saturday,March,2,63.44936945
03-04-2023 08:30,44,Moderate Crowd,4,04-03-2023,Saturday,March,2,45.86518166
03-04-2023 09:30,20,Low Crowd,4,04-03-2023,Saturday,March,1,17.16326853
03-04-2023 10:30,14,Low Crowd,4,04-03-2023,Saturday,March,1,10.47838238
03-04-2023 11:30,38,Moderate Crowd,4,04-03-2023,Saturday,March,2,34.94868737
03-04-2023 12:30,72,High Crowd,4,04-03-2023,Saturday,March,0,74.52516821
03-04-2023 13:30,87,High Crowd,4,04-03-2023,Saturday,March,0,85.89628371
03-04-2023 14:30,69,Moderate Crowd,4,04-03-2023,Saturday,March,2,74.11639857
03-04-2023 15:30,140,High Crowd,4,04-03-2023,Saturday,March,0,138.8715048
03-04-2023 16:30,127,High Crowd,4,04-03-2023,Saturday,March,0,127.3691026
03-04-2023 17:30,144,High Crowd,4,04-03-2023,Saturday,March,0,147.0842199
03-04-2023 18:30,36,Moderate Crowd,4,04-03-2023,Saturday,March,2,40.01218578
03-04-2023 19:30,49,Moderate Crowd,4,04-03-2023,Saturday,March,2,53.12300715
03-04-2023 20:30,74,High Crowd,4,04-03-2023,Saturday,March,0,76.41673246
03-04-2023 21:30,39,Moderate Crowd,4,04-03-2023,Saturday,March,2,41.04812505
03-04-2023 22:30,32,Moderate Crowd,4,04-03-2023,Saturday,March,2,33.1850539
03-04-2023 23:30,44,Moderate Crowd,4,04-03-2023,Saturday,March,2,45.55672215
03-05-2023 00:30,74,High Crowd,5,05-03-2023,Sunday,March,0,72.89762857
03-05-2023 01:30,50,Moderate Crowd,5,05-03-2023,Sunday,March,2,48.36360223
03-05-2023 02:30,26,Low Crowd,5,05-03-2023,Sunday,March,1,25.99325109
03-05-2023 03:30,35,Moderate Crowd,5,05-03-2023,Sunday,March,2,34.65963075
03-05-2023 04:30,44,Moderate Crowd,5,05-03-2023,Sunday,March,2,43.0935439
03-05-2023 05:30,56,Moderate Crowd,5,05-03-2023,Sunday,March,2,57.39277489
03-05-2023 06:30,42,Moderate Crowd,5,05-03-2023,Sunday,March,2,43.91061042
03-05-2023 07:30,56,Moderate Crowd,5,05-03-2023,Sunday,March,2,56.17681377
03-05-2023 08:30,28,Low Crowd,5,05-03-2023,Sunday,March,1,30.95506016
03-05-2023 09:30,28,Low Crowd,5,05-03-2023,Sunday,March,1,25.71662177
03-05-2023 10:30,11,Low Crowd,5,05-03-2023,Sunday,March,1,10.61268108
03-05-2023 11:30,35,Moderate Crowd,5,05-03-2023,Sunday,March,2,33.56635536
03-05-2023 12:30,67,Moderate Crowd,5,05-03-2023,Sunday,March,2,63.26692677
03-05-2023 13:30,50,Moderate Crowd,5,05-03-2023,Sunday,March,2,49.83463863
03-05-2023 14:30,86,High Crowd,5,05-03-2023,Sunday,March,0,85.75650498
03-05-2023 15:30,143,High Crowd,5,05-03-2023,Sunday,March,0,146.0268995
03-05-2023 16:30,149,High Crowd,5,05-03-2023,Sunday,March,0,150.2616234
03-05-2023 17:30,147,High Crowd,5,05-03-2023,Sunday,March,0,144.9516264
03-05-2023 18:30,23,Low Crowd,5,05-03-2023,Sunday,March,1,26.70818513
03-05-2023 19:30,78,High Crowd,5,05-03-2023,Sunday,March,0,80.44206739
03-05-2023 20:30,58,Moderate Crowd,5,05-03-2023,Sunday,March,2,59.16419541
03-05-2023 21:30,67,Moderate Crowd,5,05-03-2023,Sunday,March,2,66.5470318
03-05-2023 22:30,51,Moderate Crowd,5,05-03-2023,Sunday,March,2,49.08112153
03-05-2023 23:30,73,High Crowd,5,05-03-2023,Sunday,March,0,72.25558645
03-06-2023 00:30,77,High Crowd,6,06-03-2023,Monday,March,0,79.17749724
03-06-2023 01:30,77,High Crowd,6,06-03-2023,Monday,March,0,80.76917261
03-06-2023 02:30,38,Moderate Crowd,6,06-03-2023,Monday,March,2,41.08648706
03-06-2023 03:30,69,Moderate Crowd,6,06-03-2023,Monday,March,2,68.02230116
03-06-2023 04:30,71,High Crowd,6,06-03-2023,Monday,March,0,68.76076513
03-06-2023 05:30,34,Moderate Crowd,6,06-03-2023,Monday,March,2,34.28177249
03-06-2023 06:30,58,Moderate Crowd,6,06-03-2023,Monday,March,2,54.46312127
03-06-2023 07:30,71,High Crowd,6,06-03-2023,Monday,March,0,71.64633543
03-06-2023 08:30,32,Moderate Crowd,6,06-03-2023,Monday,March,2,31.70479483
03-06-2023 09:30,24,Low Crowd,6,06-03-2023,Monday,March,1,23.067927
03-06-2023 10:30,50,Moderate Crowd,6,06-03-2023,Monday,March,2,46.81059387
03-06-2023 11:30,22,Low Crowd,6,06-03-2023,Monday,March,1,23.02720021
03-06-2023 12:30,89,High Crowd,6,06-03-2023,Monday,March,0,87.93459832
03-06-2023 13:30,66,Moderate Crowd,6,06-03-2023,Monday,March,2,63.66016633
03-06-2023 14:30,93,High Crowd,6,06-03-2023,Monday,March,0,87.25547557
03-06-2023 15:30,148,High Crowd,6,06-03-2023,Monday,March,0,147.9449702
03-06-2023 16:30,146,High Crowd,6,06-03-2023,Monday,March,0,149.5445032
03-06-2023 17:30,149,High Crowd,6,06-03-2023,Monday,March,0,152.3225184
03-06-2023 18:30,62,Moderate Crowd,6,06-03-2023,Monday,March,2,61.08580749
03-06-2023 19:30,63,Moderate Crowd,6,06-03-2023,Monday,March,2,61.79557588
03-06-2023 20:30,73,High Crowd,6,06-03-2023,Monday,March,0,73.93754851
03-06-2023 21:30,28,Low Crowd,6,06-03-2023,Monday,March,1,26.00322912
03-06-2023 22:30,60,Moderate Crowd,6,06-03-2023,Monday,March,2,60.6035838
03-06-2023 23:30,26,Low Crowd,6,06-03-2023,Monday,March,1,27.53216056
03-07-2023 00:30,77,High Crowd,7,07-03-2023,Tuesday,March,0,79.45386645
03-07-2023 01:30,60,Moderate Crowd,7,07-03-2023,Tuesday,March,2,59.79969185
03-07-2023 02:30,61,Moderate Crowd,7,07-03-2023,Tuesday,March,2,60.5926525
03-07-2023 03:30,22,Low Crowd,7,07-03-2023,Tuesday,March,1,20.24403483
03-07-2023 04:30,39,Moderate Crowd,7,07-03-2023,Tuesday,March,2,37.34623929
03-07-2023 05:30,70,Moderate Crowd,7,07-03-2023,Tuesday,March,2,69.54704222
03-07-2023 06:30,48,Moderate Crowd,7,07-03-2023,Tuesday,March,2,48.73473101
03-07-2023 07:30,22,Low Crowd,7,07-03-2023,Tuesday,March,1,23.82716925
03-07-2023 08:30,47,Moderate Crowd,7,07-03-2023,Tuesday,March,2,45.3936421
03-07-2023 09:30,33,Moderate Crowd,7,07-03-2023,Tuesday,March,2,35.98537714
03-07-2023 10:30,18,Low Crowd,7,07-03-2023,Tuesday,March,1,17.4577528
03-07-2023 11:30,15,Low Crowd,7,07-03-2023,Tuesday,March,1,14.95726541
03-07-2023 12:30,68,Moderate Crowd,7,07-03-2023,Tuesday,March,2,66.50557664
03-07-2023 13:30,70,Moderate Crowd,7,07-03-2023,Tuesday,March,2,65.15151948
03-07-2023 14:30,97,High Crowd,7,07-03-2023,Tuesday,March,0,98.76809079
03-07-2023 15:30,126,High Crowd,7,07-03-2023,Tuesday,March,0,127.4736878
03-07-2023 16:30,111,High Crowd,7,07-03-2023,Tuesday,March,0,110.4373449
03-07-2023 17:30,112,High Crowd,7,07-03-2023,Tuesday,March,0,112.1339814
03-07-2023 18:30,28,Low Crowd,7,07-03-2023,Tuesday,March,1,29.03187844
03-07-2023 19:30,70,Moderate Crowd,7,07-03-2023,Tuesday,March,2,66.87490829
03-07-2023 20:30,54,Moderate Crowd,7,07-03-2023,Tuesday,March,2,52.94189465
03-07-2023 21:30,76,High Crowd,7,07-03-2023,Tuesday,March,0,77.58852936
03-07-2023 22:30,43,Moderate Crowd,7,07-03-2023,Tuesday,March,2,40.49142115
03-07-2023 23:30,53,Moderate Crowd,7,07-03-2023,Tuesday,March,2,53.58711586
03-08-2023 00:30,52,Moderate Crowd,8,08-03-2023,Wednesday,March,2,49.28683639
03-08-2023 01:30,78,High Crowd,8,08-03-2023,Wednesday,March,0,78.93285996
03-08-2023 02:30,37,Moderate Crowd,8,08-03-2023,Wednesday,March,2,36.92871704
03-08-2023 03:30,73,High Crowd,8,08-03-2023,Wednesday,March,0,69.76973637
03-08-2023 04:30,30,Low Crowd,8,08-03-2023,Wednesday,March,1,32.32947871
03-08-2023 05:30,36,Moderate Crowd,8,08-03-2023,Wednesday,March,2,34.53081685
03-08-2023 06:30,78,High Crowd,8,08-03-2023,Wednesday,March,0,76.37949513
03-08-2023 07:30,72,High Crowd,8,08-03-2023,Wednesday,March,0,72.40113839
03-08-2023 08:30,40,Moderate Crowd,8,08-03-2023,Wednesday,March,2,42.2972747
03-08-2023 09:30,28,Low Crowd,8,08-03-2023,Wednesday,March,1,25.96835636
03-08-2023 10:30,31,Moderate Crowd,8,08-03-2023,Wednesday,March,2,31.1233597
03-08-2023 11:30,17,Low Crowd,8,08-03-2023,Wednesday,March,1,17.857633
03-08-2023 12:30,79,High Crowd,8,08-03-2023,Wednesday,March,0,80.38621121
03-08-2023 13:30,54,Moderate Crowd,8,08-03-2023,Wednesday,March,2,54.35288311
03-08-2023 14:30,59,Moderate Crowd,8,08-03-2023,Wednesday,March,2,58.26594432
03-08-2023 15:30,148,High Crowd,8,08-03-2023,Wednesday,March,0,146.3448196
03-08-2023 16:30,114,High Crowd,8,08-03-2023,Wednesday,March,0,114.1722878
03-08-2023 17:30,143,High Crowd,8,08-03-2023,Wednesday,March,0,140.855722
03-08-2023 18:30,66,Moderate Crowd,8,08-03-2023,Wednesday,March,2,60.15729903
03-08-2023 19:30,63,Moderate Crowd,8,08-03-2023,Wednesday,March,2,63.87311961
03-08-2023 20:30,45,Moderate Crowd,8,08-03-2023,Wednesday,March,2,46.80786968
03-08-2023 21:30,74,High Crowd,8,08-03-2023,Wednesday,March,0,69.27413513
03-08-2023 22:30,71,High Crowd,8,08-03-2023,Wednesday,March,0,68.98053859
03-08-2023 23:30,55,Moderate Crowd,8,08-03-2023,Wednesday,March,2,56.23830852
03-09-2023 00:30,43,Moderate Crowd,9,09-03-2023,Thursday,March,2,47.11499094
03-09-2023 01:30,25,Low Crowd,9,09-03-2023,Thursday,March,1,25.04158742
03-09-2023 02:30,70,Moderate Crowd,9,09-03-2023,Thursday,March,2,68.54399412
03-09-2023 03:30,45,Moderate Crowd,9,09-03-2023,Thursday,March,2,44.63420712
03-09-2023 04:30,20,Low Crowd,9,09-03-2023,Thursday,March,1,22.74975284
03-09-2023 05:30,36,Moderate Crowd,9,09-03-2023,Thursday,March,2,34.70807164
03-09-2023 06:30,54,Moderate Crowd,9,09-03-2023,Thursday,March,2,52.40161599
03-09-2023 07:30,27,Low Crowd,9,09-03-2023,Thursday,March,1,26.03451296
03-09-2023 08:30,39,Moderate Crowd,9,09-03-2023,Thursday,March,2,37.09334278
03-09-2023 09:30,33,Moderate Crowd,9,09-03-2023,Thursday,March,2,33.24534063
03-09-2023 10:30,26,Low Crowd,9,09-03-2023,Thursday,March,1,29.24935692
03-09-2023 11:30,47,Moderate Crowd,9,09-03-2023,Thursday,March,2,47.64615855
03-09-2023 12:30,74,High Crowd,9,09-03-2023,Thursday,March,0,73.495293
03-09-2023 13:30,90,High Crowd,9,09-03-2023,Thursday,March,0,89.41637746
03-09-2023 14:30,73,High Crowd,9,09-03-2023,Thursday,March,0,69.87361838
03-09-2023 15:30,106,High Crowd,9,09-03-2023,Thursday,March,0,107.7662196
03-09-2023 16:30,143,High Crowd,9,09-03-2023,Thursday,March,0,142.8443256
03-09-2023 17:30,114,High Crowd,9,09-03-2023,Thursday,March,0,113.6390402
03-09-2023 18:30,50,Moderate Crowd,9,09-03-2023,Thursday,March,2,56.38621514
03-09-2023 19:30,21,Low Crowd,9,09-03-2023,Thursday,March,1,21.59750582
03-09-2023 20:30,59,Moderate Crowd,9,09-03-2023,Thursday,March,2,57.4964179
03-09-2023 21:30,76,High Crowd,9,09-03-2023,Thursday,March,0,75.14728481
03-09-2023 22:30,80,High Crowd,9,09-03-2023,Thursday,March,0,82.29689142
03-09-2023 23:30,55,Moderate Crowd,9,09-03-2023,Thursday,March,2,55.22654082
03-10-2023 00:30,40,Moderate Crowd,10,10-03-2023,Friday,March,2,37.12344404
03-10-2023 01:30,78,High Crowd,10,10-03-2023,Friday,March,0,79.83845787
03-10-2023 02:30,59,Moderate Crowd,10,10-03-2023,Friday,March,2,57.66371183
03-10-2023 03:30,34,Moderate Crowd,10,10-03-2023,Friday,March,2,37.74659555
03-10-2023 04:30,61,Moderate Crowd,10,10-03-2023,Friday,March,2,63.16009613
03-10-2023 05:30,24,Low Crowd,10,10-03-2023,Friday,March,1,23.10535621
03-10-2023 06:30,60,Moderate Crowd,10,10-03-2023,Friday,March,2,62.56203272
03-10-2023 07:30,72,High Crowd,10,10-03-2023,Friday,March,0,72.13571102
03-10-2023 08:30,39,Moderate Crowd,10,10-03-2023,Friday,March,2,40.70554735
03-10-2023 09:30,29,Low Crowd,10,10-03-2023,Friday,March,1,29.96946563
03-10-2023 10:30,36,Moderate Crowd,10,10-03-2023,Friday,March,2,34.30728669
03-10-2023 11:30,17,Low Crowd,10,10-03-2023,Friday,March,1,15.71290034
03-10-2023 12:30,58,Moderate Crowd,10,10-03-2023,Friday,March,2,60.05992164
03-10-2023 13:30,52,Moderate Crowd,10,10-03-2023,Friday,March,2,51.33044934
03-10-2023 14:30,52,Moderate Crowd,10,10-03-2023,Friday,March,2,51.19270307
03-10-2023 15:30,119,High Crowd,10,10-03-2023,Friday,March,0,117.0897548
03-10-2023 16:30,131,High Crowd,10,10-03-2023,Friday,March,0,131.8471981
03-10-2023 17:30,107,High Crowd,10,10-03-2023,Friday,March,0,111.1250498
03-10-2023 18:30,26,Low Crowd,10,10-03-2023,Friday,March,1,23.86493417
